atm_id,transaction_date,daily_transactions,avg_withdrawal_amount,daily_cash_dispensed,cash_balance_eod,was_replenished
ATM002,2024-04-06,183,95.22,17391.12,65003.11,False
ATM002,2024-04-07,134,96.28,12880.68,52122.44,False
ATM002,2024-04-08,119,99.7,11838.58,40283.85,False
ATM002,2024-04-09,111,96.68,10704.28,99295.72,True
ATM002,2024-04-10,104,94.75,9865.36,89430.36,False
ATM002,2024-04-11,129,97.47,12585.86,76844.5,False
ATM002,2024-04-12,168,97.53,16389.61,60454.9,False
ATM002,2024-04-13,186,98.42,18293.99,42160.91,False
ATM002,2024-04-14,140,93.99,13138.7,96861.3,True
ATM002,2024-04-15,129,86.65,11170.78,85690.52,False
ATM002,2024-04-16,127,84.6,10759.32,74931.2,False
ATM002,2024-04-17,98,96.29,9477.75,65453.44,False
ATM002,2024-04-18,133,91.69,12184.69,53268.75,False
ATM002,2024-04-19,155,98.91,15363.39,94636.61,True
ATM002,2024-04-20,169,101.39,17087.32,77549.29,False
ATM002,2024-04-21,134,96.16,12873.52,64675.77,False
ATM002,2024-04-22,128,95.37,12218.78,52456.99,False
ATM002,2024-04-23,103,94.69,9765.02,42691.98,False
ATM002,2024-04-24,117,91.11,10666.38,99333.62,True
ATM002,2024-04-25,125,92.88,11574.97,87758.64,False
ATM002,2024-04-26,181,95.1,17228.06,70530.58,False
ATM002,2024-04-27,183,94.7,17329.72,53200.86,False
ATM002,2024-04-28,135,96.76,13077.92,40122.94,False
ATM002,2024-04-29,111,92.03,10173.77,99826.23,True
ATM002,2024-04-30,121,93.82,11316.91,88509.32,False
ATM002,2024-05-01,86,96.26,8276.39,80232.93,False
ATM002,2024-05-02,115,90.64,10403.95,69828.98,False
ATM002,2024-05-03,144,97.1,14025.75,55803.23,False
ATM002,2024-05-04,160,96.8,15509.02,94490.98,True
ATM002,2024-05-05,104,95.94,9974.23,84516.75,False
ATM002,2024-05-06,98,93.62,9130.36,75386.39,False
ATM002,2024-05-07,96,99.22,9515.34,65871.04,False
ATM002,2024-05-08,105,98.75,10362.48,55508.56,False
ATM002,2024-05-09,104,96.01,9994.83,100005.17,True
ATM002,2024-05-10,153,95.35,14563.36,85441.81,False
ATM002,2024-05-11,157,97.35,15246.78,70195.03,False
ATM002,2024-05-12,118,92.92,10958.92,59236.11,False
ATM002,2024-05-13,94,96.81,9059.15,50176.96,False
ATM002,2024-05-14,93,95.97,8954.68,101045.32,True
ATM002,2024-05-15,102,93.93,9578.22,91467.1,False
ATM002,2024-05-16,111,96.08,10619.45,80847.65,False
ATM002,2024-05-17,128,99.11,12659.32,68188.33,False
ATM002,2024-05-18,162,90.28,14587.47,53600.86,False
ATM002,2024-05-19,111,92.09,10228.22,99771.78,True
ATM002,2024-05-20,99,94.22,9359.96,90411.83,False
ATM002,2024-05-21,90,96.77,8744.18,81667.64,False
ATM002,2024-05-22,98,95.9,9359.36,72308.28,False
ATM002,2024-05-23,107,96.76,10365.03,61943.25,False
ATM002,2024-05-24,127,93.96,11908.76,98091.24,True
ATM002,2024-05-25,136,95.1,12969.5,85121.74,False
ATM002,2024-05-26,112,97.98,11000.92,74120.82,False
ATM002,2024-05-27,106,95.58,10134.27,63986.55,False
ATM002,2024-05-28,90,96.38,8644.66,55341.89,False
ATM002,2024-05-29,93,95.0,8807.75,101192.25,True
ATM002,2024-05-30,116,93.41,10791.72,90400.53,False
ATM002,2024-05-31,151,96.93,14603.02,75797.51,False
ATM002,2024-06-01,145,97.78,14131.12,61666.39,False
ATM002,2024-06-02,121,95.29,11555.98,50110.41,False
ATM002,2024-06-03,96,92.55,8841.23,101158.77,True
ATM002,2024-06-04,89,96.55,8622.11,92536.65,False
ATM002,2024-06-05,89,96.25,8547.96,83988.7,False
ATM002,2024-06-06,98,94.42,9233.4,74755.3,False
ATM002,2024-06-07,136,101.97,13908.58,60846.72,False
ATM002,2024-06-08,138,99.2,13719.29,96280.71,True
ATM002,2024-06-09,116,96.17,11120.52,85160.19,False
ATM002,2024-06-10,98,96.27,9403.42,75756.77,False
ATM002,2024-06-11,89,99.14,8857.01,66899.77,False
ATM002,2024-06-12,90,98.23,8851.91,58047.86,False
ATM002,2024-06-13,102,94.83,9627.7,100372.3,True
ATM002,2024-06-14,133,96.3,12804.46,87567.84,False
ATM002,2024-06-15,176,94.78,16716.12,70851.72,False
ATM002,2024-06-16,118,91.82,10853.86,59997.85,False
ATM002,2024-06-17,101,90.46,9177.35,50820.51,False
ATM002,2024-06-18,88,95.65,8398.6,101601.4,True
ATM002,2024-06-19,97,103.01,10023.35,91578.05,False
ATM002,2024-06-20,98,99.09,9666.72,81911.33,False
ATM002,2024-06-21,148,94.57,14039.76,67871.57,False
ATM002,2024-06-22,164,95.18,15572.34,52299.23,False
ATM002,2024-06-23,118,93.84,11089.86,98910.14,True
ATM002,2024-06-24,93,90.6,8456.38,90453.76,False
ATM002,2024-06-25,99,94.21,9371.69,81082.07,False
ATM002,2024-06-26,92,95.02,8765.82,72316.25,False
ATM002,2024-06-27,111,95.51,10648.24,61668.01,False
ATM002,2024-06-28,134,98.49,13182.72,96817.28,True
ATM002,2024-06-29,175,96.41,16873.73,79943.55,False
ATM002,2024-06-30,120,98.54,11780.67,68162.88,False
ATM002,2024-07-01,104,96.75,10093.54,58069.34,False
ATM002,2024-07-02,97,96.48,9335.75,48733.59,False
ATM002,2024-07-03,87,97.0,8463.58,101536.42,True
ATM002,2024-07-04,99,92.74,9159.97,92376.45,False
ATM002,2024-07-05,155,97.39,15120.94,77255.51,False
ATM002,2024-07-06,178,94.23,16765.66,60489.85,False
ATM002,2024-07-07,108,94.31,10151.75,50338.1,False
ATM002,2024-07-08,99,95.23,9392.68,100607.32,True
ATM002,2024-07-09,103,93.97,9692.23,90915.09,False
ATM002,2024-07-10,102,92.18,9367.33,81547.75,False
ATM002,2024-07-11,109,95.01,10394.45,71153.3,False
ATM002,2024-07-12,139,94.33,13096.49,58056.82,False
ATM002,2024-07-13,158,94.23,14914.33,95085.67,True
ATM002,2024-07-14,132,94.72,12457.18,82628.49,False
ATM002,2024-07-15,103,89.02,9167.97,73460.52,False
ATM002,2024-07-16,89,94.25,8409.59,65050.93,False
ATM002,2024-07-17,88,98.94,8710.91,56340.02,False
ATM002,2024-07-18,101,98.67,9956.29,100043.71,True
ATM002,2024-07-19,146,95.11,13861.98,86181.73,False
ATM002,2024-07-20,158,95.01,15014.24,71167.49,False
ATM002,2024-07-21,140,88.39,12411.44,58756.04,False
ATM002,2024-07-22,87,93.45,8106.62,50649.43,False
ATM002,2024-07-23,92,96.97,8961.91,101038.09,True
ATM002,2024-07-24,101,93.9,9447.05,91591.04,False
ATM002,2024-07-25,110,97.94,10816.61,80774.43,False
ATM002,2024-07-26,143,97.74,13981.22,66793.21,False
ATM002,2024-07-27,165,93.4,15398.96,51394.25,False
ATM002,2024-07-28,121,95.32,11555.37,98444.63,True
ATM002,2024-07-29,94,99.2,9326.71,89117.92,False
ATM002,2024-07-30,83,90.96,7541.38,81576.53,False
ATM002,2024-07-31,90,93.96,8410.59,73165.95,False
ATM002,2024-08-01,109,90.7,9893.99,63271.96,False
ATM002,2024-08-02,139,92.55,12882.5,97117.5,True
ATM002,2024-08-03,179,100.13,17943.62,79173.88,False
ATM002,2024-08-04,114,93.96,10691.84,68482.04,False
ATM002,2024-08-05,96,89.56,8605.01,59877.03,False
ATM002,2024-08-06,96,92.16,8879.85,50997.18,False
ATM002,2024-08-07,100,90.44,9085.2,100914.8,True
ATM002,2024-08-08,100,95.42,9548.76,91366.04,False
ATM002,2024-08-09,147,96.19,14160.63,77205.41,False
ATM002,2024-08-10,141,97.44,13773.97,63431.44,False
ATM002,2024-08-11,107,96.8,10405.02,53026.42,False
ATM002,2024-08-12,102,91.08,9318.9,100681.1,True
ATM002,2024-08-13,91,96.04,8756.82,91924.28,False
ATM002,2024-08-14,101,94.6,9540.0,82384.28,False
ATM002,2024-08-15,115,97.87,11211.88,71172.4,False
ATM002,2024-08-16,140,97.14,13556.49,57615.91,False
ATM002,2024-08-17,172,100.59,17297.82,92702.18,True
ATM002,2024-08-18,109,92.36,10098.06,82604.12,False
ATM002,2024-08-19,112,91.98,10347.38,72256.74,False
ATM002,2024-08-20,87,93.61,8161.18,64095.56,False
ATM002,2024-08-21,99,94.71,9412.15,54683.41,False
ATM002,2024-08-22,103,93.08,9623.52,100376.48,True
ATM002,2024-08-23,142,92.49,13130.89,87245.59,False
ATM002,2024-08-24,185,95.85,17724.17,69521.42,False
ATM002,2024-08-25,125,93.61,11709.22,57812.2,False
ATM002,2024-08-26,99,92.97,9205.23,48606.97,False
ATM002,2024-08-27,82,91.07,7436.11,102563.89,True
ATM002,2024-08-28,91,88.59,8051.37,94512.52,False
ATM002,2024-08-29,94,98.78,9263.43,85249.09,False
ATM002,2024-08-30,139,98.68,13759.37,71489.71,False
ATM002,2024-08-31,160,97.23,15548.8,55940.91,False
ATM002,2024-09-01,107,96.49,10331.94,99668.06,True
ATM002,2024-09-02,105,93.36,9813.89,89854.17,False
ATM002,2024-09-03,96,96.61,9310.42,80543.74,False
ATM002,2024-09-04,96,91.8,8794.42,71749.32,False
ATM002,2024-09-05,97,95.25,9270.72,62478.6,False
ATM002,2024-09-06,152,92.74,14121.83,95878.17,True
ATM002,2024-09-07,157,96.63,15136.0,80742.18,False
ATM002,2024-09-08,116,99.42,11491.14,69251.03,False
ATM002,2024-09-09,111,92.15,10197.86,59053.18,False
ATM002,2024-09-10,108,93.49,10072.59,48980.59,False
ATM002,2024-09-11,103,95.19,9832.83,100167.17,True
ATM002,2024-09-12,109,89.85,9785.48,90381.69,False
ATM002,2024-09-13,151,90.56,13637.47,76744.22,False
ATM002,2024-09-14,163,99.32,16166.25,60577.96,False
ATM002,2024-09-15,109,95.86,10407.42,50170.54,False
ATM002,2024-09-16,95,93.21,8864.12,101135.88,True
ATM002,2024-09-17,100,94.89,9451.58,91684.31,False
ATM002,2024-09-18,110,93.63,10322.87,81361.44,False
ATM002,2024-09-19,113,95.28,10801.7,70559.74,False
ATM002,2024-09-20,156,93.73,14592.9,55966.84,False
ATM002,2024-09-21,159,94.67,15055.54,94944.46,True
ATM002,2024-09-22,107,96.89,10378.94,84565.52,False
ATM002,2024-09-23,101,96.69,9760.13,74805.38,False
ATM002,2024-09-24,101,99.13,9969.74,64835.65,False
ATM002,2024-09-25,93,96.06,8902.57,55933.08,False
ATM002,2024-09-26,101,95.07,9641.7,100358.3,True
ATM002,2024-09-27,133,99.62,13234.78,87123.51,False
ATM002,2024-09-28,164,94.38,15497.42,71626.09,False
ATM002,2024-09-29,135,88.81,11963.45,59662.64,False
ATM002,2024-09-30,83,97.27,8099.49,51563.14,False
ATM002,2024-10-01,94,95.71,8990.78,101009.22,True
ATM002,2024-10-02,88,94.93,8328.96,92680.26,False
ATM002,2024-10-03,119,97.35,11588.29,81091.97,False
ATM002,2024-10-04,149,93.75,13967.18,67124.79,False
ATM002,2024-10-05,165,88.93,14696.29,52428.5,False
ATM002,2024-10-06,115,97.41,11204.75,98795.25,True
ATM002,2024-10-07,90,93.11,8351.95,90443.29,False
ATM002,2024-10-08,89,92.25,8256.03,82187.26,False
ATM002,2024-10-09,103,89.06,9173.6,73013.66,False
ATM002,2024-10-10,108,97.15,10514.43,62499.23,False
ATM002,2024-10-11,154,87.93,13561.75,96438.25,True
ATM002,2024-10-12,143,98.51,14090.0,82348.24,False
ATM002,2024-10-13,96,94.01,9059.77,73288.47,False
ATM002,2024-10-14,88,97.29,8586.48,64701.99,False
ATM002,2024-10-15,89,96.15,8539.55,56162.44,False
ATM002,2024-10-16,95,100.23,9508.33,100491.67,True
ATM002,2024-10-17,103,96.07,9929.84,90561.83,False
ATM002,2024-10-18,126,98.39,12439.5,78122.33,False
ATM002,2024-10-19,153,93.4,14324.61,63797.72,False
ATM002,2024-10-20,121,90.55,10987.36,52810.36,False
ATM002,2024-10-21,97,97.76,9476.38,100523.62,True
ATM002,2024-10-22,101,90.47,9138.28,91385.34,False
ATM002,2024-10-23,93,97.11,9060.46,82324.88,False
ATM002,2024-10-24,96,91.94,8831.2,73493.68,False
ATM002,2024-10-25,153,95.77,14675.64,58818.05,False
ATM002,2024-10-26,155,100.3,15549.88,94450.12,True
ATM002,2024-10-27,117,96.87,11371.41,83078.71,False
ATM002,2024-10-28,119,94.39,11274.47,71804.24,False
ATM002,2024-10-29,88,96.22,8466.48,63337.76,False
ATM002,2024-10-30,101,93.5,9424.53,53913.24,False
ATM002,2024-10-31,92,101.58,9369.71,100630.29,True
ATM002,2024-11-01,179,92.91,16663.56,83966.73,False
ATM002,2024-11-02,201,94.69,19007.71,64959.02,False
ATM002,2024-11-03,132,96.6,12757.46,52201.57,False
ATM002,2024-11-04,105,96.0,10053.0,42148.56,False
ATM002,2024-11-05,125,96.33,12078.03,97921.97,True
ATM002,2024-11-06,112,93.55,10504.1,87417.87,False
ATM002,2024-11-07,122,94.28,11548.33,75869.54,False
ATM002,2024-11-08,162,97.61,15861.56,60007.98,False
ATM002,2024-11-09,162,97.46,15790.44,44217.54,False
ATM002,2024-11-10,132,96.07,12644.72,97355.28,True
ATM002,2024-11-11,103,98.79,10169.71,87185.57,False
ATM002,2024-11-12,118,97.73,11526.81,75658.76,False
ATM002,2024-11-13,100,97.36,9699.44,65959.32,False
ATM002,2024-11-14,135,90.42,12226.48,53732.84,False
ATM002,2024-11-15,169,96.04,16258.97,93741.03,True
ATM002,2024-11-16,194,95.51,18534.89,75206.15,False
ATM002,2024-11-17,134,99.2,13252.73,61953.42,False
ATM002,2024-11-18,138,86.83,11990.63,49962.78,False
ATM002,2024-11-19,109,94.53,10332.15,39630.63,False
ATM002,2024-11-20,100,95.27,9539.62,100460.38,True
ATM002,2024-11-21,141,91.9,12970.5,87489.88,False
ATM002,2024-11-22,180,92.39,16674.71,70815.17,False
ATM002,2024-11-23,171,99.21,17008.2,53806.97,False
ATM002,2024-11-24,130,96.32,12501.37,41305.6,False
ATM002,2024-11-25,96,100.31,9653.47,100346.53,True
ATM002,2024-11-26,117,94.48,11019.51,89327.02,False
ATM002,2024-11-27,123,90.98,11227.75,78099.27,False
ATM002,2024-11-28,137,94.08,12910.51,65188.76,False
ATM002,2024-11-29,172,93.6,16055.64,49133.12,False
ATM002,2024-11-30,177,96.98,17117.2,92882.8,True
ATM002,2024-12-01,136,96.86,13220.0,79662.8,False
ATM002,2024-12-02,114,96.46,10997.72,68665.08,False
ATM002,2024-12-03,101,101.35,10259.07,58406.01,False
ATM002,2024-12-04,98,98.59,9663.4,48742.62,False
ATM002,2024-12-05,141,92.57,13079.13,96920.87,True
ATM002,2024-12-06,195,97.84,19037.19,77883.68,False
ATM002,2024-12-07,201,95.08,19081.31,58802.37,False
ATM002,2024-12-08,135,94.4,12789.34,46013.04,False
ATM002,2024-12-09,114,98.99,11309.47,34703.57,False
ATM002,2024-12-10,116,92.4,10699.25,99300.75,True
ATM002,2024-12-11,117,97.63,11425.07,87875.68,False
ATM002,2024-12-12,128,97.12,12442.16,75433.52,False
ATM002,2024-12-13,173,92.35,15980.68,59452.85,False
ATM002,2024-12-14,186,90.34,16776.11,42676.74,False
ATM002,2024-12-15,139,94.76,13202.47,96797.53,True
ATM002,2024-12-16,123,86.58,10670.73,86126.8,False
ATM002,2024-12-17,99,98.19,9681.04,76445.77,False
ATM002,2024-12-18,107,96.03,10294.16,66151.61,False
ATM002,2024-12-19,109,99.1,10782.41,55369.19,False
ATM002,2024-12-20,168,95.83,16123.27,93876.73,True
ATM002,2024-12-21,211,99.32,20979.25,72897.48,False
ATM002,2024-12-22,136,93.31,12709.61,60187.88,False
ATM002,2024-12-23,112,96.45,10756.55,49431.32,False
ATM002,2024-12-24,112,93.87,10486.78,38944.54,False
ATM002,2024-12-25,126,94.67,11950.86,98049.14,True
ATM002,2024-12-26,147,95.26,13960.55,84088.59,False
ATM002,2024-12-27,192,96.02,18454.67,65633.92,False
ATM002,2024-12-28,205,92.93,19070.38,46563.53,False
ATM002,2024-12-29,127,96.31,12231.99,34331.54,False
ATM002,2024-12-30,124,95.11,11792.95,98207.05,True
ATM002,2024-12-31,106,91.12,9654.59,88552.46,False
ATM003,2024-01-01,128,118.37,15111.21,129888.79,True
ATM003,2024-01-02,125,129.22,16154.18,113734.61,False
ATM003,2024-01-03,140,116.52,16349.46,97385.15,False
ATM003,2024-01-04,143,124.39,17795.48,79589.68,False
ATM003,2024-01-05,239,119.54,28619.79,50969.88,False
ATM003,2024-01-06,200,131.4,26322.27,24647.61,False
ATM003,2024-01-07,160,127.11,20335.12,124664.88,True
ATM003,2024-01-08,133,126.24,16833.27,107831.61,False
ATM003,2024-01-09,139,121.96,16927.63,90903.97,False
ATM003,2024-01-10,145,119.85,17402.22,73501.75,False
ATM003,2024-01-11,147,125.67,18454.04,55047.71,False
ATM003,2024-01-12,189,124.91,23670.7,31377.01,False
ATM003,2024-01-13,214,120.98,25898.5,119101.5,True
ATM003,2024-01-14,159,120.86,19222.82,99878.69,False
ATM003,2024-01-15,142,120.69,17080.41,82798.27,False
ATM003,2024-01-16,140,120.57,16850.04,65948.23,False
ATM003,2024-01-17,128,122.66,15728.8,50219.44,False
ATM003,2024-01-18,157,126.24,19787.65,30431.79,False
ATM003,2024-01-19,192,126.87,24350.62,120649.38,True
ATM003,2024-01-20,187,124.84,23342.12,97307.27,False
ATM003,2024-01-21,181,125.5,22661.72,74645.55,False
ATM003,2024-01-22,132,127.06,16778.37,57867.18,False
ATM003,2024-01-23,145,117.51,17068.03,40799.15,False
ATM003,2024-01-24,116,125.79,14546.8,26252.35,False
ATM003,2024-01-25,132,129.92,17154.43,127845.57,True
ATM003,2024-01-26,205,117.75,24174.94,103670.64,False
ATM003,2024-01-27,216,114.69,24754.36,78916.27,False
ATM003,2024-01-28,156,124.29,19384.28,59532.0,False
ATM003,2024-01-29,126,129.05,16209.93,43322.06,False
ATM003,2024-01-30,140,124.36,17433.8,25888.26,False
ATM003,2024-01-31,111,127.31,14093.38,130906.62,True
ATM003,2024-02-01,135,126.16,17045.1,113861.52,False
ATM003,2024-02-02,199,120.63,24065.33,89796.19,False
ATM003,2024-02-03,233,121.4,28305.76,61490.43,False
ATM003,2024-02-04,159,118.67,18877.8,42612.63,False
ATM003,2024-02-05,109,130.69,14223.68,28388.96,False
ATM003,2024-02-06,112,128.15,14309.75,130690.25,True
ATM003,2024-02-07,121,124.61,15125.93,115564.31,False
ATM003,2024-02-08,145,124.11,18037.57,97526.74,False
ATM003,2024-02-09,163,121.99,19834.38,77692.36,False
ATM003,2024-02-10,202,126.48,25560.19,52132.17,False
ATM003,2024-02-11,131,122.28,16052.21,36079.96,False
ATM003,2024-02-12,118,123.63,14574.97,130425.03,True
ATM003,2024-02-13,108,122.64,13235.34,117189.69,False
ATM003,2024-02-14,111,127.89,14137.36,103052.33,False
ATM003,2024-02-15,176,124.45,21861.73,123138.27,True
ATM003,2024-02-16,219,125.52,27542.7,95595.57,False
ATM003,2024-02-17,242,120.7,29265.34,66330.23,False
ATM003,2024-02-18,172,122.62,21133.03,123866.97,True
ATM003,2024-02-19,140,125.61,17631.64,106235.33,False
ATM003,2024-02-20,162,119.05,19324.93,86910.4,False
ATM003,2024-02-21,151,124.18,18778.16,126221.84,True
ATM003,2024-02-22,169,124.95,21157.72,105064.12,False
ATM003,2024-02-23,213,120.27,25570.22,79493.91,False
ATM003,2024-02-24,241,128.86,31050.78,113949.22,True
ATM003,2024-02-25,153,126.3,19330.02,94619.2,False
ATM003,2024-02-26,167,124.43,20788.74,73830.46,False
ATM003,2024-02-27,156,122.36,19083.62,125916.38,True
ATM003,2024-02-28,156,118.92,18589.18,107327.2,False
ATM003,2024-02-29,136,128.54,17531.43,89795.77,False
ATM003,2024-03-01,214,123.29,26422.89,118577.11,True
ATM003,2024-03-02,235,119.71,28120.91,90456.21,False
ATM003,2024-03-03,182,122.26,22297.71,68158.5,False
ATM003,2024-03-04,155,126.7,19640.55,125359.45,True
ATM003,2024-03-05,149,125.89,18779.68,106579.77,False
ATM003,2024-03-06,173,121.0,20934.1,85645.68,False
ATM003,2024-03-07,159,129.25,20578.64,124421.36,True
ATM003,2024-03-08,258,119.67,30929.12,93492.24,False
ATM003,2024-03-09,233,130.09,30316.72,63175.52,False
ATM003,2024-03-10,186,125.73,23387.88,121612.12,True
ATM003,2024-03-11,152,123.56,18838.45,102773.66,False
ATM003,2024-03-12,151,124.05,18736.84,84036.83,False
ATM003,2024-03-13,149,125.29,18689.37,126310.63,True
ATM003,2024-03-14,155,127.0,19700.31,106610.32,False
ATM003,2024-03-15,293,118.34,34715.19,71895.14,False
ATM003,2024-03-16,206,122.15,25156.93,46738.2,False
ATM003,2024-03-17,149,125.17,18652.11,28086.1,False
ATM003,2024-03-18,124,129.41,16012.28,12073.82,False
ATM003,2024-03-19,114,129.25,14771.12,130228.88,True
ATM003,2024-03-20,96,130.96,12625.55,117603.33,False
ATM003,2024-03-21,130,129.04,16831.33,100772.0,False
ATM003,2024-03-22,169,121.88,20628.57,80143.43,False
ATM003,2024-03-23,199,124.94,24845.29,55298.14,False
ATM003,2024-03-24,142,129.07,18271.74,37026.4,False
ATM003,2024-03-25,104,128.65,13416.17,131583.83,True
ATM003,2024-03-26,117,124.24,14581.95,117001.88,False
ATM003,2024-03-27,106,126.89,13421.34,103580.55,False
ATM003,2024-03-28,109,127.43,13846.05,89734.5,False
ATM003,2024-03-29,162,125.2,20239.2,69495.3,False
ATM003,2024-03-30,188,129.39,24388.48,45106.83,False
ATM003,2024-03-31,145,122.4,17690.63,127309.37,True
ATM003,2024-04-01,124,129.77,16117.0,111192.38,False
ATM003,2024-04-02,135,123.55,16644.09,94548.28,False
ATM003,2024-04-03,135,119.12,16096.19,78452.09,False
ATM003,2024-04-04,157,118.4,18531.85,59920.24,False
ATM003,2024-04-05,208,125.48,26049.65,33870.59,False
ATM003,2024-04-06,265,120.87,31971.64,113028.36,True
ATM003,2024-04-07,148,131.74,19563.48,93464.88,False
ATM003,2024-04-08,148,122.39,18151.15,75313.73,False
ATM003,2024-04-09,130,125.01,16284.15,59029.58,False
ATM003,2024-04-10,136,122.38,16691.02,42338.56,False
ATM003,2024-04-11,151,119.01,17922.29,24416.27,False
ATM003,2024-04-12,197,126.69,24949.09,120050.91,True
ATM003,2024-04-13,224,118.94,26624.81,93426.1,False
ATM003,2024-04-14,167,126.37,21116.36,72309.74,False
ATM003,2024-04-15,128,123.95,15871.35,56438.39,False
ATM003,2024-04-16,119,121.15,14432.29,42006.11,False
ATM003,2024-04-17,122,129.61,15760.19,26245.92,False
ATM003,2024-04-18,135,127.4,17245.17,127754.83,True
ATM003,2024-04-19,189,125.93,23800.26,103954.56,False
ATM003,2024-04-20,209,128.27,26785.62,77168.95,False
ATM003,2024-04-21,159,119.1,18980.54,58188.41,False
ATM003,2024-04-22,123,123.01,15159.09,43029.32,False
ATM003,2024-04-23,116,126.54,14688.73,28340.59,False
ATM003,2024-04-24,118,133.9,15839.87,129160.13,True
ATM003,2024-04-25,127,125.76,15969.13,113191.0,False
ATM003,2024-04-26,185,123.15,22837.91,90353.09,False
ATM003,2024-04-27,235,116.28,27321.18,63031.91,False
ATM003,2024-04-28,152,132.14,20033.96,42997.95,False
ATM003,2024-04-29,128,125.97,16177.09,26820.86,False
ATM003,2024-04-30,138,124.39,17223.23,127776.77,True
ATM003,2024-05-01,123,116.47,14284.23,113492.53,False
ATM003,2024-05-02,138,124.58,17147.58,96344.96,False
ATM003,2024-05-03,167,125.47,20929.94,75415.02,False
ATM003,2024-05-04,192,123.02,23608.22,51806.8,False
ATM003,2024-05-05,156,119.98,18689.86,33116.94,False
ATM003,2024-05-06,136,119.76,16335.46,128664.54,True
ATM003,2024-05-07,105,132.21,13912.88,114751.65,False
ATM003,2024-05-08,128,125.37,16098.7,98652.95,False
ATM003,2024-05-09,125,123.02,15350.53,83302.42,False
ATM003,2024-05-10,180,125.14,22583.01,60719.41,False
ATM003,2024-05-11,196,124.88,24436.83,36282.58,False
ATM003,2024-05-12,148,119.59,17646.45,127353.55,True
ATM003,2024-05-13,114,128.43,14641.66,112711.89,False
ATM003,2024-05-14,107,124.29,13242.36,99469.53,False
ATM003,2024-05-15,112,125.42,14047.45,85422.08,False
ATM003,2024-05-16,122,130.54,15955.17,69466.91,False
ATM003,2024-05-17,194,120.08,23278.48,46188.43,False
ATM003,2024-05-18,211,122.1,25775.86,119224.14,True
